title,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9
B751025206PH04PHOT68_salon_14_1_7_003,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_1_7_004,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_1_7_005,1.1. Photographie,2.3 Personne,2.4 Paysage,,,,,,
B751025206PH04PHOT68_salon_14_1_8_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_8_002,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,,
B751025206PH04PHOT68_salon_14_1_8_003,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,
B751025206PH04PHOT68_salon_14_1_8_004,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,
B751025206PH04PHOT68_salon_14_1_8_005,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,
B751025206PH04PHOT68_salon_14_1_8_006,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_1_8_007,1.1. Photographie,2.2. Objet,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_1_8_008,1.1. Photographie,2.2. Objet,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_1_8_009,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,
B751025206PH04PHOT68_salon_14_1_8_010,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,
B751025206PH04PHOT68_salon_14_1_8_011,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,
B751025206PH04PHOT68_salon_14_1_8_012,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,
B751025206PH04PHOT68_salon_14_1_8_013,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,
B751025206PH04PHOT68_salon_14_1_8_014,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_1_8_015,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_1_9_001,1.4. Matériel de conditionnement,,,,,,,,
B751025206PH04PHOT68_salon_14_1_9_002,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,
B751025206PH04PHOT68_salon_14_1_9_003,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.7 Maison et autre bâtiment vernaculaire,,,,,
B751025206PH04PHOT68_salon_14_1_9_004,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_1_9_005,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_22_001,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,
B751025206PH04PHOT68_salon_14_22_002,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.7 Maison et autre bâtiment vernaculaire,,,,,
B751025206PH04PHOT68_salon_14_22_003,1.1. Photographie,2.1. Architecture,2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,2.5 Animal,,,,
B751025206PH04PHOT68_salon_14_22_004,1.1. Photographie,2.5 Animal,,,,,,,
B751025206PH04PHOT68_salon_14_22_005,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.3 Personne,,,,
B751025206PH04PHOT68_salon_14_22_006,1.1. Photographie,2.1. Architecture,2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,,
B751025206PH04PHOT68_salon_14_22_007,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_22_008,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,,,,,
B751025206PH04PHOT68_salon_14_22_009,1.1. Photographie,2.3 Personne,2.3.1 Portrait,2.3.2 Scène de vie,2.5 Animal,,,,
B751025206PH04PHOT68_salon_14_22_010,1.1. Photographie,2.1. Architecture,2.1.1.7 Maison et autre bâtiment vernaculaire,2.3 Personne,2.3.2 Scène de vie,2.5 Animal,,,
B751025206PH04PHOT68_salon_14_22_011,1.1. Photographie,2.3 Personne,2.3.2 Scène de vie,,,,,,
B751025206PH04PHOT68_salon_14_22_012,1.1. Photographie,2.3 Personne,2.3.2 Scène de vie,,,,,,
B751025206PH04PHOT68_salon_14_22_013,1.1. Photographie,2.1. Architecture,2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,,
B751025206PH04PHOT68_salon_14_22_014,1.1. Photographie,2.1.1.7 Maison et autre bâtiment vernaculaire,2.3 Personne,2.3.2 Scène de vie,,,,,
B751025206PH04PHOT68_salon_14_22_015,1.1. Photographie,2.1.1.7 Maison et autre bâtiment vernaculaire,2.3 Personne,2.3.2 Scène de vie,,,,,
B751025206PH04PHOT68_salon_14_22_016,1.1. Photographie,2.1.1.7 Maison et autre bâtiment vernaculaire,2.3 Personne,2.3.2 Scène de vie,,,,,
B751025206PH04PHOT68_salon_14_22_017,1.1. Photographie,2.1. Architecture,2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,,
B751025206PH04PHOT68_salon_14_22_018,1.1. Photographie,2.3 Personne,2.3.1 Portrait,,,,,,
B751025206PH04PHOT68_salon_14_22_019,1.1. Photographie,2.3 Personne,2.3.1 Portrait,,,,,,
B751025206PH04PHOT68_salon_14_22_020,1.1. Photographie,2.1. Architecture,2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,,
B751025206PH04PHOT68_salon_14_22_021,1.1. Photographie,2.3 Personne,2.3.1 Portrait,,,,,,
B751025206PH04PHOT68_salon_14_22_022,1.1. Photographie,2.3 Personne,2.3.1 Portrait,,,,,,
B751025206PH04PHOT68_salon_14_22_023,1.1. Photographie,2.3 Personne,2.3.1 Portrait,,,,,,
B751025206PH04PHOT68_salon_14_22_024,1.1. Photographie,2.3 Personne,2.3.1 Portrait,,,,,,
B751025206PH04PHOT68_salon_14_22_025,1.1. Photographie,2.3 Personne,2.3.1 Portrait,,,,,,
B751025206PH04PHOT68_salon_14_22_026,1.1. Photographie,2.3 Personne,2.3.1 Portrait,,,,,,
B751025206PH04PHOT68_salon_14_22_027,1.1. Photographie,2.3 Personne,2.3.1 Portrait,,,,,,
B751025206PH04PHOT68_salon_14_22_028,1.1. Photographie,2.3 Personne,2.3.1 Portrait,,,,,,
B751025206PH04PHOT68_salon_14_22_029,1.1. Photographie,2.3 Personne,2.3.1 Portrait,,,,,,
B751025206PH04PHOT68_salon_14_22_030,1.5. Autre,,,,,,,,
B751025206PH04PHOT68_salon_14_6_001,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_14_6_002,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_6_003,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_6_004,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,2.2. Objet,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",3.1 Décor figuratif,,,
B751025206PH04PHOT68_salon_14_6_005,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_6_006,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_6_007,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_6_008,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_6_009,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_6_010,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_6_011,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_6_012,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_6_013,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_6_014,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",3.1 Décor figuratif,,,
B751025206PH04PHOT68_salon_14_6_015,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.3.3 Pratique religieuse et rituel,,,,
B751025206PH04PHOT68_salon_14_6_016,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_6_017,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_6_018,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_6_019,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_6_020,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.2. Objet,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",,,
B751025206PH04PHOT68_salon_14_6_021,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.3.3 Pratique religieuse et rituel,,,,
B751025206PH04PHOT68_salon_14_6_022,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,2.3 Personne,2.4 Paysage,,,
B751025206PH04PHOT68_salon_14_6_023,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_6_024,1.1. Photographie,2.1. Architecture,"2.1.1.6 Architecture fortifiée (tour, forteresse...)",2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,
B751025206PH04PHOT68_salon_14_6_025,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_6_026,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_14_6_027,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_6_028,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_14_6_029,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_3_001,1.1. Photographie,2.1. Architecture,2.1.1.7 Maison et autre bâtiment vernaculaire,2.4 Paysage,,,,,
B751025206PH04PHOT68_salon_15_3_002,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_3_003,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,4. Inscription,4.2 Géorgien,,
B751025206PH04PHOT68_salon_15_3_004,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_15_3_005,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_3_006,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_15_3_007,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,4. Inscription,4.2 Géorgien,,
B751025206PH04PHOT68_salon_15_3_008,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,
B751025206PH04PHOT68_salon_15_3_009,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_3_010,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,4. Inscription,4.2 Géorgien,,
B751025206PH04PHOT68_salon_15_3_011,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,4. Inscription,4.2 Géorgien,,
B751025206PH04PHOT68_salon_15_3_012,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_3_013,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_3_014,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_3_015,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_3_016,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_3_017,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_3_018,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_3_019,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_3_020,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_3_021,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_3_023,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_15_3_024,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_3_025,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_3_026,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_3_027,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_7_001,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,4. Inscription,4.2 Géorgien,,
B751025206PH04PHOT68_salon_15_7_002,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_7_003,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_7_004,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_7_005,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_7_006,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,4. Inscription,4.2 Géorgien,,
B751025206PH04PHOT68_salon_15_7_007,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,4. Inscription,4.2 Géorgien,,
B751025206PH04PHOT68_salon_15_7_008,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_7_009,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_7_010,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_7_011,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,4. Inscription,4.2 Géorgien,,
B751025206PH04PHOT68_salon_15_7_012,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_7_013,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,4. Inscription,4.2 Géorgien,,
B751025206PH04PHOT68_salon_15_7_014,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_7_015,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,2.1.1.1 Eglise,,,,,
B751025206PH04PHOT68_salon_15_7_016,1.1. Photographie,2.4 Paysage,,,,,,,
B751025206PH04PHOT68_salon_15_7_017,1.1. Photographie,2.1. Architecture,2.1.1 Edifice,,,,,,
B751025206PH04PHOT68_salon_15_7_018,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,2.2. Objet,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",3.1 Décor figuratif,,
B751025206PH04PHOT68_salon_15_7_019,1.1. Photographie,2.1. Architecture,2.1.6 Décor peint,2.2. Objet,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",3.1 Décor figuratif,,,
B751025206PH04PHOT68_salon_15_8_001,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_8_002,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_8_003,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_8_004,1.1. Photographie,2.2. Objet,2.2.4 Autre objet liturgique,,,,,,
B751025206PH04PHOT68_salon_15_8_005,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_15_8_006,1.1. Photographie,2.2. Objet,2.2.4 Autre objet liturgique,,,,,,
B751025206PH04PHOT68_salon_15_8_007,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,4. Inscription,4.2 Géorgien,,,
B751025206PH04PHOT68_salon_15_8_008,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,4. Inscription,4.2 Géorgien,,,
B751025206PH04PHOT68_salon_15_8_009,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_15_8_010,1.1. Photographie,2.2. Objet,"2.2.3. Croix liturgique (croix d'autel, prealtar cross)",3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_15_8_011,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,4. Inscription,4.2 Géorgien,,,
B751025206PH04PHOT68_salon_15_8_012,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_15_8_013,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_15_8_014,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,4. Inscription,4.2 Géorgien,,,
B751025206PH04PHOT68_salon_15_8_015,1.1. Photographie,2.2. Objet,2.2.4 Autre objet liturgique,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_15_8_016,1.1. Photographie,2.1. Architecture,2.1.1.1 Eglise,2.1.6 Décor peint,3.1 Décor figuratif,,,,
B751025206PH04PHOT68_salon_15_8_017,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,4. Inscription,4.2 Géorgien,,,
B751025206PH04PHOT68_salon_15_8_018,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
B751025206PH04PHOT68_salon_15_8_019,1.1. Photographie,2.2. Objet,2.2.2 Icône,3.1 Décor figuratif,,,,,
